file_name,artist,title,genre,year,duration,tempo,energy_rms,key_index,spectral_centroid,spectral_bandwidth,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,playcount,listeners
Beatrich - Flashback.mp3,Beatrich,Flashback,,2020,182.8571428571429,143.5546875,0.2145237922668457,1.0,2192.03817616098,2372.0778284496664,0.088213563334462,-100.42301177978516,101.84546661376952,5.881492137908936,22.68354225158692,18.063735961914062,0.8716411590576172,0.28511878848075867,3.5983054637908936,-8.193178176879883,1.3380531072616575,-0.5011140108108525,-1.9895578622817995,-3.55341911315918,2466.0,457.0
Bebe Rexha - Last Hurrah.mp3,Bebe Rexha,Last Hurrah,,2019-06-28,151.24897959183673,172.265625,0.105764627456665,11.0,1964.4749553762888,1827.397262379915,0.1022573181719233,-182.0368804931641,99.27409362792967,-37.67451858520508,19.03668212890625,-13.5831298828125,1.803252935409546,-11.122549057006836,0.4976239800453186,-15.991045951843262,9.190093040466309,-18.51206398010254,6.456655025482178,-9.545549392700195,1451923.0,154786.0
Bebe Rexha - I'm Good (Blue).mp3,Bebe Rexha,I'm Good (Blue),,2023-01-02,175.3338775510204,129.19921875,0.2788794934749603,7.0,2670.9939241002726,2674.3620951132525,0.121433883997678,5.136270523071289,78.25383758544922,-6.334212303161621,25.34583282470703,1.0383210182189941,4.784302711486816,4.631717205047607,2.494406223297119,1.243175983428955,7.459808349609376,1.1430705785751343,8.813186645507812,3.428309202194214,11139.0,985.0
Bebe Rexha feat. Nicki Minaj - No Broken Hearts.mp3,"Bebe Rexha,  feat. , Nicki Minaj",No Broken Hearts,,2016-06-22,248.89469387755105,123.046875,0.2368973344564438,11.0,3264.57969350288,2911.269811813376,0.1550614206414473,-32.21570587158203,53.99391555786133,-9.075549125671388,-1.9379539489746094,-1.267747402191162,-1.1333105564117436,-1.3524383306503296,-1.2198021411895754,0.37932735681533813,4.312943458557129,0.5927549004554749,6.466253280639649,2.0109951496124268,86394.0,4595.0
Bella Poarch - Build a Bitch.mp3,Bella Poarch,Build a Bitch,pop,2021-05-14,169.9787755102041,103.359375,0.1727750301361084,5.0,2491.6933703889367,2588.503880746956,0.1066658327084945,-114.4337387084961,85.83467102050781,-4.905810832977295,10.479626655578612,3.790421485900879,1.721276044845581,3.6862723827362056,-6.949634552001953,11.3634672164917,-6.183615207672119,-2.666001558303833,-2.3547921180725098,-8.752986907958984,3241534.0,392524.0
Beyoncé - CHURCH GIRL.mp3,Beyoncé,CHURCH GIRL,hip_hop;contemporary;rnb;electronic;soul;pop;rap;dance,2022-07-29,224.3134693877551,80.74951171875,0.106902040541172,9.0,1730.5181276635635,1979.858936468776,0.0769324524114744,-176.6949462890625,125.56192016601562,-16.17767906188965,8.1597318649292,4.038783550262451,-10.119084358215332,7.155556678771973,-0.23518055677413963,-1.1498490571975708,0.4178950488567352,-2.476279735565185,3.7608914375305176,-1.6495089530944824,6651025.0,427818.0
Billie Eilish & Khalid - lovely.mp3,"Billie Eilish,  & , Khalid",lovely,alternative;electronic;jazz;indie;pop,2017-12-12,200.496,117.45383522727272,0.1319073140621185,4.0,1350.5765635774746,1803.944573425128,0.0529040640721749,-185.210205078125,138.87710571289062,15.548665046691896,20.853534698486328,3.0898211002349854,-2.448600769042969,-0.5076298713684082,-1.9712511301040652,-7.18052339553833,-4.910501480102539,-8.225892066955566,-1.6197700500488281,-4.401111125946045,616611.0,94284.0
Birdman feat. Nicki Minaj & Lil Wayne - Y.U. MAD.mp3,"Birdman,  feat. , Nicki Minaj,  & , Lil Wayne",Y.U. MAD,,2011-09-13,188.4788333333333,151.99908088235293,0.2539195120334625,2.0000000000000004,2637.171328185097,2594.082265863783,0.1186192751668924,-45.540672302246094,81.28511810302734,-3.325639009475708,27.648733139038086,5.093697547912598,4.951769828796387,11.361184120178224,0.22187970578670502,3.3011996746063232,4.941503524780273,0.028647029772400856,5.994548320770265,-1.7479794025421145,131286.0,24450.0
Black Eyed Peas & Shakira - GIRL LIKE ME.mp3,"Black Eyed Peas,  & , Shakira",GIRL LIKE ME,hip_hop;dance;pop;rnb,2020-06-18,222.24,123.046875,0.1351906657218933,4.0,1590.4462860425576,1917.1914372281144,0.0558294054155379,-196.97036743164065,106.9736328125,-12.072826385498049,16.80853843688965,12.436685562133789,15.407541275024414,2.314820766448974,7.932799339294434,4.917861461639404,7.87555456161499,-0.7006393671035762,5.734747409820557,-2.1439459323883057,2489934.0,357830.0
"Black Eyed Peas, Ozuna + J. Rey Soul - MAMACITA.mp3","Black Eyed Peas, , , Ozuna,  + , J. Rey Soul",MAMACITA,,2020-04-10,253.3877551020408,135.99917763157896,0.1585499942302703,5.0,1618.9801804640074,1985.5687115317385,0.0578855154315015,-201.77755737304688,97.5241928100586,9.240592956542969,15.71886157989502,-5.3024682998657235,4.727443695068359,-2.641809463500977,0.9195008873939513,-1.5691757202148438,6.587895393371583,1.0489146709442139,1.8725711107254028,-1.6830132007598877,1054483.0,172950.0
Black M - Mme Pavoshko.m4a,Black M,Mme Pavoshko,,,329.3750566893424,117.45383522727272,0.1545287817716598,11.0,2118.080819096679,2247.9591251641937,0.0899875510956849,-177.98037719726562,86.17613220214844,-7.436109066009523,16.533151626586914,7.065614223480225,5.886835098266602,3.7825803756713854,4.444025993347168,-1.1751506328582764,3.24990177154541,0.41453292965888977,0.5781906843185425,3.2507338523864746,63187.0,14368.0
Black M - Sur ma route.m4a,Black M,Sur ma route,,,251.8668480725624,123.046875,0.1268738210201263,10.0,3185.1106281472817,2964.3437974377434,0.1407710686556695,-120.16182708740234,52.96450424194336,11.209680557250977,17.573888778686523,10.010590553283691,13.141816139221191,4.823502063751221,9.877728462219238,-4.355409622192383,-2.428073406219482,-5.828205108642578,-4.168258190155029,-3.974341154098511,345203.0,58985.0
Black M - Ailleurs.mp3,Black M,Ailleurs,,2014-03-10,245.05469387755105,103.359375,0.1720532178878784,7.0,2264.5048876164083,2312.708137320784,0.0936443694973877,-128.72811889648438,84.6850814819336,-5.554274082183838,33.33510208129883,11.357306480407717,11.091142654418944,4.324554920196533,5.684724330902099,0.8661281466484079,7.722994327545165,1.525010585784913,6.648549556732178,1.7950810194015503,15235.0,3420.0
Black M - Interlude.mp3,Black M,Interlude,,2014-03-10,147.29333333333332,143.5546875,0.2237782180309295,1.0,1873.4824134866965,1880.35188067514,0.0815728249564628,-131.44447326660156,107.2475814819336,-10.405028343200685,34.644100189208984,15.875885963439941,-1.2668125629425053,-9.49513053894043,2.1313908100128174,-0.3042435646057129,3.438028812408448,1.9651767015457162,4.241046905517578,-1.2166842222213743,5783.0,1679.0
Black M - Intro.mp3,Black M,Intro,,2014-03-10,117.72,99.38401442307692,0.0742154046893119,4.0,2140.138245647777,2531.310947648545,0.0929140262190402,-233.13162231445312,96.22940826416016,18.94403648376465,22.399059295654297,6.600576877593994,7.884181976318359,3.28789734840393,7.4990973472595215,-1.1231614351272583,4.448876857757568,1.794732928276062,2.888022184371948,-5.16387414932251,6303.0,2238.0000000000146
Black M - Jessica.mp3,Black M,Jessica,,2014-03-10,317.0933333333333,172.265625,0.1481473594903946,7.0,2441.927478733403,2517.690450012374,0.1036953291287732,-135.7372589111328,86.59030151367188,6.907454967498779,22.689682006835938,12.878815650939941,4.087188243865967,0.20243245363235474,1.1492477655410769,-6.368633270263672,3.2817931175231934,-8.868342399597168,-3.500863075256348,-3.930314779281616,7013.0,1873.0
Black M - C’est tout moi.mp3,Black M,C’est tout moi,,2015-04-13,231.18666666666667,89.10290948275862,0.2330849468708038,3.0,2035.223047634723,2284.895541060362,0.0686209002515479,-125.24371337890624,89.30638122558594,1.0603992938995361,37.85996627807617,27.29727363586425,10.29491138458252,4.124201774597168,8.416242599487305,-8.129870414733887,1.9555535316467285,-3.2163100242614746,-5.780002117156982,0.09298205375671387,5.0,4.0
Black M - Le Plus fort du monde.mp3,Black M,Le Plus fort du monde,,2018-04-06,202.776,129.19921875,0.208278402686119,5.0,2368.950420060651,2299.987240132188,0.1271005163989938,-101.75165557861328,95.14676666259766,3.3228185176849365,14.50643825531006,-0.26111406087875455,-9.205878257751465,-4.812241077423096,-3.568513870239258,-7.088709354400635,1.3965312242507937,-7.217595100402832,-8.131107330322266,-7.655743598937988,16775.0,3397.0
Black M feat. Maître Gims - César.mp3,"Black M,  feat. , GIMS",César,,2021-04-23,200.832,123.046875,0.2361460328102111,5.0,2765.6223888938503,2633.8429786988904,0.1326781470709171,-58.82612228393555,70.62348937988281,0.6114774346351615,18.77220916748047,15.70721435546875,3.850056171417236,-1.26785409450531,14.811130523681642,-8.416991233825684,5.501992702484131,4.833233356475829,3.1756293773651123,-0.5591427683830261,12.0,1.0
Bob Dylan - Stay With Me.mp3,Bob Dylan,Stay With Me,pop;rock;folk,2015-01-30,172.87836734693877,86.1328125,0.2487557232379913,0.0,1231.2005554268903,1768.788568721891,0.0424114971338041,-163.8960723876953,138.2150421142578,26.324689865112305,20.42913055419922,14.505897521972656,19.18329811096192,8.531670570373535,9.544769287109377,2.3466100692749023,4.202036380767822,1.6547409296035767,1.894086599349976,3.2783854007720947,45338.0,15473.0
Booba & JSX - MONA LISA.mp3,"Booba,  & , JSX",MONA LISA,,2021-03-04,186.166125,135.99917763157896,0.11712618172168729,4.0,2135.899656005814,2344.721207943013,0.0857988009142801,-156.75732421875,103.88961029052734,-0.23861287534236908,25.083721160888672,2.012506484985352,2.1936612129211426,19.55060195922852,-14.222488403320312,-9.62934398651123,1.68976092338562,-8.87356948852539,-0.8896803855895996,-13.952610969543453,261726.0,20741.0
Bracket - Yori Yori.mp3,Bracket,Yori Yori,,2009-02-26,218.42666666666668,135.99917763157896,0.34573423862457264,0.0,2578.38548529958,2646.874867540497,0.0957448858963815,-30.08403968811035,74.40402221679688,16.90108871459961,32.775203704833984,8.033985137939453,7.388656139373779,-3.325971841812134,6.020329475402832,-9.563579559326172,2.6947195529937744,-11.449185371398926,-5.744225502014161,-6.165056228637695,71456.0,10867.0
Bracket - Mama Africa.mp3,Bracket,Mama Africa,,2014-01,201.7436734693877,129.19921875,0.285668283700943,8.0,2164.682772517089,2269.249797357234,0.094351659249226,-52.6170654296875,94.24546813964844,2.7932679653167725,26.8333797454834,1.3468760251998901,11.03398895263672,-12.444372177124023,-1.9130856990814211,-4.534094333648682,2.413808584213257,-5.649609088897705,2.158023357391357,-4.647197246551514,47420.0,7684.000000000015
Bramsito feat. Booba - Sale mood.mp3,"Bramsito,  feat. , Booba",Sale mood,,2019-05-31,216.3722448979592,107.666015625,0.2620145678520202,2.0000000000000004,2279.3753546735275,2455.771210895383,0.0901551615712074,-56.45490264892578,96.82112884521484,4.623829364776611,16.485944747924805,-5.3963332176208505,4.512245655059815,-5.2972092628479,0.5132343173027039,-8.817852973937988,2.895558357238769,-3.36452317237854,-2.0996460914611816,-5.733221530914307,97316.0,11984.0
Bramsito feat. Niska - Criminel.mp3,"Bramsito,  feat. , Niska",Criminel,,2021-01-15,194.7,151.99908088235293,0.1200715526938438,1.0,2385.980812008921,2393.952755957149,0.103293404121517,-157.03933715820312,79.0502700805664,-5.0521559715271,16.019174575805664,-0.32896891236305237,4.027143478393555,-17.002593994140625,-5.377625942230225,-12.881681442260742,-1.5176594257354736,-1.2513618469238281,-0.3796152472496032,-7.279857158660889,25190.0,4363.0
Burna Boy - Kilometre.m4a,Burna Boy,Kilometre,,,135.53487528344672,135.99917763157896,0.3372208774089813,9.0,2814.542794897076,2821.365398625772,0.0918399586397058,-34.9609375,66.13624572753906,12.552189826965332,16.57659149169922,0.8547450304031372,15.514098167419434,-4.171646118164063,4.568836688995361,-1.0664211511611938,3.2700531482696533,1.9817101955413818,4.294323444366455,-1.412480354309082,307642.0,45981.0
Burna Boy - On the Low.mp3,Burna Boy,On the Low,,2019-07-26,202.3183673469388,198.76802884615384,0.1031441912055015,4.0,2311.355712668189,2448.0998504777426,0.0911489197344233,-207.42100524902344,78.84854888916016,2.279123067855835,21.27999496459961,1.768417477607727,2.9654617309570312,-8.910161972045898,-1.1263870000839231,-12.460721015930176,-4.119814395904541,-2.5153231620788574,-1.205283284187317,-4.404930114746094,1243256.0,139048.0
Burna Boy - Alone.mp3,Burna Boy,Alone,,2022-11-11,216.32,117.45383522727272,0.061093464493751526,9.0,2134.362214101198,2514.661870580745,0.077580407677051,-233.4400177001953,101.20770263671876,17.536319732666016,12.382043838500977,8.436102867126465,5.943829536437988,-5.487661361694336,2.0403172969818115,-10.90333366394043,-8.569575309753418,-5.196977138519287,-5.262869358062744,-5.438966274261475,1149202.0,113085.0
Burna Boy - Vanilla.mp3,Burna Boy,Vanilla,,2022-07-07,159.79102040816326,99.38401442307692,0.1610020995140075,7.0,1780.219065408215,2126.5530376305446,0.0621466385690789,-136.9483184814453,113.23889923095705,11.742852210998535,17.33586883544922,5.041570663452148,11.747108459472656,-5.985681056976318,1.9229921102523804,-3.182564258575439,1.4753642082214355,-2.481525659561157,1.9892102479934688,-7.606508731842041,193133.0,30249.0
Burna Boy - Last Last.mp3,Burna Boy,Last Last,,2022-04-11,173.84489795918367,117.45383522727272,0.1770776659250259,8.0,2505.46673731405,2597.186496409546,0.0887012776944659,-116.46835327148438,75.20381164550781,0.7526122331619263,15.972553253173828,-3.6532387733459473,12.113936424255373,-4.225271701812744,1.9070066213607788,-7.762742042541504,-2.856142997741699,0.5558256506919861,5.036713123321533,-1.4441325664520264,2415242.0,242719.0
Burna Boy - Comma.mp3,Burna Boy,Comma,,2020-08-13,170.88,112.34714673913044,0.2467027753591537,5.0,2163.3468421991306,2549.361318790487,0.0702726287369388,-78.3343276977539,91.14047241210938,5.833428382873535,17.978818893432617,10.191926002502438,18.60211563110352,5.635785102844238,8.80514907836914,3.750731945037842,8.716014862060547,3.3929474353790283,7.434690475463867,-0.9535707831382751,43469.0,10228.0
Burna Boy feat. Ed Sheeran - For My Hand.m4a,Burna Boy feat. Ed Sheeran,For My Hand,,,164.1882993197279,103.359375,0.0873540341854095,9.0,2243.1621322632573,2586.0061128725906,0.0805322038869001,-168.74398803710938,94.3310317993164,20.432769775390625,16.734115600585938,4.167865753173828,12.96579933166504,2.1165423393249507,5.135983943939209,-7.240031719207764,-0.15830771625041962,-1.0349514484405518,-2.576549053192139,-6.801109313964844,612.0,130.0
Burna Boy feat. Polo G - Want It All.m4a,Burna Boy feat. Polo G,Want It All,,,236.35591836734693,107.666015625,0.1697529703378677,8.0,2242.42942639254,2478.7178797798747,0.0768047131990131,-145.31922912597656,89.43754577636719,18.7959098815918,16.0927734375,12.784429550170898,22.1049919128418,-3.7133615016937256,9.79354763031006,-7.323709487915039,-0.5448049306869508,-2.957610607147217,-0.3338615894317627,-5.463122844696045,226.0,28.0
CJ - Whoopty.mp3,CJ,Whoopty,,2021-02-12,125.15265306122448,143.5546875,0.1766462475061416,10.0,2694.680255534855,2428.2959209947035,0.1338026678599071,-110.015625,65.95362091064453,-17.43675422668457,-4.617852687835693,-13.3922700881958,-7.61359167098999,-12.606301307678224,-10.299859046936035,-6.421944618225098,-1.2917765378952026,-8.038132667541504,-0.7399282455444336,-9.25696849822998,2931379.0,353839.0
CKay - Felony.m4a,CKay,Felony,,,145.10149659863944,135.99917763157896,0.2406532168388366,11.0,1636.8048972063784,2060.719582095653,0.061190673072271606,-87.97561645507812,122.5443115234375,-0.06768950074911118,20.21243667602539,0.5644815564155579,8.923359870910645,-1.924373984336853,1.3934504985809326,-4.005252838134766,-0.806268393993378,-6.31907320022583,-4.52806568145752,3.589081048965454,44018.0,8896.0
CKay - Emiliana.mp3,CKay,Emiliana,,2021-12-03,171.59836734693877,129.19921875,0.152807667851448,10.0,1450.626241054779,1810.9043331368232,0.0555121359810371,-173.27317810058594,133.07745361328125,17.175573348999023,7.911290168762207,-1.194853663444519,0.9143756031990051,0.19936160743236542,-3.5766472816467285,-3.301405668258667,5.345787048339844,-4.274703502655029,-1.11738121509552,-3.758131742477417,897908.0,109059.0
CKay feat. DJ Yo! & Ax'el - love nwantiti (remix).mp3,"CKay,  feat. , DJ Yo!,  & , Ax'el",love nwantiti (remix),pop,2021-09-09,193.88,184.5703125,0.2506917417049408,0.0,973.6517251164548,1044.0070154253092,0.0517336251934984,-170.45384216308594,186.1711883544922,-11.158667564392092,20.13021278381348,-9.482757568359375,8.14460277557373,12.441768646240233,-17.486230850219727,1.465059518814087,8.27177619934082,0.5121274590492249,-7.812203884124756,-3.3042566776275635,241.0,110.99999999998545
Camila Cabello feat. Ed Sheeran - Bam Bam.mp3,"Camila Cabello,  feat. , Ed Sheeran",Bam Bam,,2022-04-08,206.112,95.703125,0.1153936088085174,8.0,2947.556959422034,2949.7679967729105,0.1236028051228715,-137.4689178466797,68.84318542480469,7.258273601531982,7.765135288238525,8.821447372436523,-0.5205656290054321,4.344936847686768,-4.0613203048706055,-0.2779695987701416,-1.4726605415344238,-8.453878402709961,0.26212501525878895,-3.3866491317749023,26848.0,5961.0
Canardo feat. Tal - M’en aller.mp3,"Canardo,  feat. , Tal",M’en aller,,2012-07-06,206.6546875,95.703125,0.2179619967937469,1.0,2706.5085090189964,2650.213638338488,0.1194121653081462,-60.25518798828125,77.39139556884766,-7.787862777709963,15.266865730285645,-1.24237859249115,-0.2703145146369934,-2.089937686920166,-0.15708673000335693,-5.912384510040283,-0.06478834897279728,-8.942343711853027,3.768776893615722,-5.612741470336914,75.0,15.0
Cardi B - Money.m4a,Cardi B,Money,rap;trap;hip_hop,,183.636462585034,129.19921875,0.2407599836587906,3.0,3281.5280488350027,2799.5611133676666,0.1354396572053986,-126.7758331298828,42.79234695434571,9.3723783493042,9.913897514343262,0.0010628242744132876,1.449684977531433,3.9262881278991695,1.5958172082901,3.300442695617676,5.188751697540283,-0.5913621187210079,7.17498779296875,-3.2481510639190674,4133617.0,507237.0
Cardi B & Bruno Mars - Please Me.mp3,"Cardi B,  & , Bruno Mars",Please Me,hip_hop;rap;rnb,2019-02-15,200.9861224489796,135.99917763157896,0.2140795588493347,1.0,2742.9501702573,2689.9764472822017,0.1098171741969814,-91.10846710205078,73.49066925048828,12.959118843078612,19.49982261657715,2.274544239044189,3.265641689300537,-0.9732518792152405,5.357855796813965,0.5636500120162964,1.115827560424805,-0.8570008873939514,3.964779615402222,-4.616326332092285,6340869.0,748110.0
Cardi B feat. 21 Savage - Bartier Cardi.mp3,"Cardi B,  feat. , 21 Savage",Bartier Cardi,hip_hop;rap;trap,2017-12-22,226.7428571428572,135.99917763157896,0.1489457339048385,11.0,2388.331690482323,2531.3390654330683,0.0774120413482004,-174.89195251464844,74.79595184326172,-10.885780334472658,10.741759300231934,5.067694187164307,5.726292610168457,8.022164344787598,12.41252326965332,5.5367512702941895,7.879021167755127,5.077669143676757,10.589688301086424,1.9657959938049325,24338.0,3254.0
